parallax,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,wise1,wise2,av50
       1.3123992,       10.823980,11.378313 ,10.157939 ,      9.30700,      8.80500,      8.69300,      8.61500,      8.70600,      0.37142584
       7.3635366,       10.762942,11.142947 ,10.248689 ,      9.64500,      9.30800,      9.23300,      9.19800,      9.25100,       0.0000000
       1.7969882,       10.928219,11.225426 ,10.489323 ,      10.0080,      9.77900,      9.66300,      9.64000,      9.66900,       0.0000000
       2.4184633,       11.268908,11.639811 ,10.760384 ,      10.1890,      9.83300,      9.76700,      9.73600,      9.79000,       0.0000000
       8.0867718,       11.554802,12.095831 ,10.890408 ,      10.0580,      9.57000,      9.46700,      9.36800,      9.41700,     0.023927384
       7.1909929,       10.645765,10.995074 ,10.164016 ,      9.64700,      9.34700,      9.26400,      9.20600,      9.24200,       0.0000000
       2.3204259,       11.087436,11.380379 ,10.660899 ,      10.1820,      9.93300,      9.86700,      9.83600,      9.86900,     0.026855709
       3.6320511,       10.039521,10.251231 ,9.719807  ,      9.38400,      9.22300,      9.15900,      9.13000,      9.15400,     0.016513799
      0.74591765,       11.511514,12.149826 ,10.771971 ,      9.79500,      9.20900,      9.03800,      8.96600,      9.04500,      0.56406173
       9.3821565,       12.868385,13.715237 ,11.970967 ,      10.8670,      10.1360,      10.0130,      9.92700,      9.96300,      0.45519533
       8.7407585,       12.735223,13.693283 ,11.772139 ,      10.5250,      9.89900,      9.68600,      9.60400,      9.59800,       1.1835546
       6.3758010,       13.944494,14.842865 ,13.020748 ,      11.8270,      11.1920,      11.0200,      10.9220,      10.9720,      0.33148950
       9.3821565,       12.868385,13.715237 ,11.970967 ,      10.8670,      10.1360,      10.0130,      9.92700,      9.96300,      0.44834800
      0.78128256,       11.236492,11.758761 ,10.5872   ,      9.74800,      9.23800,      9.13000,      9.06700,      9.14900,     0.065824596
       3.9630867,       10.313107,10.586871 ,9.916539  ,      9.46200,      9.29000,      9.20100,      9.13900,      9.18000,      0.26881769
       1.6519893,       10.997630,11.536636 ,10.340971 ,      9.49900,      8.99900,      8.86700,      8.79800,      8.87100,      0.24482076
       3.6345498,       10.274087,10.538197 ,9.886015  ,      9.51900,      9.29300,      9.23500,      9.16600,      9.18500,    0.0081055936
       1.6550104,       10.960514,11.492162 ,10.306772 ,      9.44800,      8.95400,      8.80500,      8.75200,      8.80300,      0.39385240
       5.3556323,       10.423065,10.805393 ,9.909217  ,      9.33100,      9.00300,      8.94000,      8.90300,      8.94600,      0.11341744
       5.0285962,       9.8531390,10.102599 ,9.486128  ,      9.11100,      8.88200,      8.81500,      8.78400,      8.79800,     0.056047366
       2.6468529,       9.8941010,10.528505 ,9.172286  ,      8.18600,      7.62400,      7.47800,      7.37100,      7.51700,      0.36137656
      0.42922424,       11.313874,12.019253 ,10.528078 ,      9.45900,      8.76900,      8.60200,      8.52900,      8.66800,      0.45847513
       2.3754400,       11.106449,11.524066 ,10.549621 ,      9.93300,      9.55700,      9.47400,      9.40200,      9.45700,     0.056986801
       3.0570236,       10.734810,11.004775 ,10.337755 ,      9.89600,      9.70400,      9.63900,      9.60800,      9.61800,      0.16756748
       3.0365116,       11.461015,11.909088 ,10.880795 ,      10.2020,      9.85800,      9.75600,      9.67800,      9.73400,      0.32045477
       1.7292068,       10.808228,11.37907  ,10.122094 ,      9.24500,      8.72400,      8.58500,      8.49900,      8.55900,      0.23384478
      0.84624446,       11.502477,12.076016 ,10.812253 ,      9.87100,      9.29600,      9.19600,      9.08900,      9.19200,       0.0000000
       4.2506121,       10.900096,11.244521 ,10.409489 ,      9.81500,      9.52100,      9.41600,      9.40200,      9.43700,      0.45697427
       2.7329783,       10.797650,11.112418 ,10.339194 ,      9.79900,      9.57900,      9.50600,      9.39800,      9.35800,      0.55700628
      0.58580528,       11.388537,11.96422  ,10.692445 ,      9.76200,      9.21500,      9.11900,      9.02400,      9.12800,      0.28222060
      0.50865771,       12.333110,12.976759 ,11.582265 ,      10.6010,      9.98900,      9.83800,      9.76800,      9.86900,      0.37191370
       4.3410748,       12.053254,12.496548 ,11.480097 ,      10.8100,      10.4470,      10.3590,      10.2790,      10.3650,       0.0000000
       2.8224381,       12.192127,12.566451 ,11.677283 ,      11.1020,      10.7720,      10.7080,      10.6840,      10.7330,     0.076715799
       2.5633353,       11.895525,12.209334 ,11.437054 ,      10.9210,      10.7080,      10.6460,      10.5760,      10.6290,     0.048776459
       1.7596275,       12.286282,12.602964 ,11.817923 ,      11.2940,      10.9860,      10.9620,      10.9020,      10.9490,       0.0000000
       3.5717355,       12.161795,12.597873 ,11.586058 ,      10.8930,      10.5420,      10.4560,      10.3880,      10.4370,      0.20451692
       2.2368255,       12.154849,12.439725 ,11.72016  ,      11.2440,      11.0010,      10.9060,      10.8910,      10.9100,       0.0000000
       1.5822005,       12.183844,12.481337 ,11.736333 ,      11.2030,      10.9440,      10.8670,      10.8400,      10.8840,      0.33147695
      0.47639849,       12.471745,12.95834  ,11.838498 ,      10.9990,      10.5250,      10.4380,      10.3630,      10.4020,      0.30177254
       2.1291510,       12.118411,12.549542 ,11.5467615,      10.8780,      10.5310,      10.4120,      10.3740,      10.4310,      0.19217179
       3.3595246,       12.287625,12.685191 ,11.747012 ,      11.1120,      10.7680,      10.7040,      10.6660,      10.7130,     0.090204138
       2.2857631,       12.144702,12.464133 ,11.678892 ,      11.1590,      10.8740,      10.7980,      10.8030,      10.8260,     0.051290388
       2.2600546,       11.975288,12.345543 ,11.450439 ,      10.8000,      10.4600,      10.4110,      10.3410,      10.3740,      0.19912680
       2.9889017,       12.285040,12.623228 ,11.786754 ,      11.1780,      10.8700,      10.7930,      10.7620,      10.7920,      0.16120704
       3.3389248,       12.111176,12.523524 ,11.564045 ,      10.9730,      10.6140,      10.5260,      10.4880,      10.5430,     0.067833768
      0.36971920,       12.400896,12.930568 ,11.739543 ,      10.8460,      10.3290,      10.2760,      10.1780,      10.2800,      0.13222398
       1.9797275,       11.851589,12.1298275,11.372101 ,      10.8430,      10.6150,      10.4920,      10.4120,      10.4620,       0.0000000
       2.2574873,       11.929448,12.220235 ,11.487106 ,      10.9820,      10.6780,      10.6650,      10.6050,      10.6470,      0.16720620
       3.4843972,       12.297916,12.691681 ,11.759596 ,      11.1260,      10.7960,      10.6870,      10.6870,      10.7270,    0.0075373678
       2.8526082,       12.044976,12.347051 ,11.597868 ,      11.0890,      10.8460,      10.7370,      10.6670,      10.7150,     0.013944430
       2.3389368,       11.937476,12.227606 ,11.500473 ,      11.0210,      10.7580,      10.7370,      10.6580,      10.7110,       0.0000000
       8.4099642,       12.548144,13.253808 ,11.750522 ,      10.7530,      10.1360,      10.0020,      9.96600,      10.0400,      0.17063806
       10.087343,       12.604764,13.449511 ,11.716553 ,      10.5810,      9.93500,      9.78400,      9.67200,      9.70600,      0.66311437
       2.3273728,       12.069516,12.484867 ,11.509006 ,      10.8570,      10.5050,      10.4560,      10.2690,      10.3430,       0.0000000
       4.0638387,       12.320315,12.743673 ,11.753716 ,      11.0830,      10.7110,      10.6340,      10.5970,      10.6550,       0.0000000
      0.58766381,       12.345523,12.96639  ,11.615268 ,      10.6420,      10.0670,      9.91600,      9.84400,      9.96000,      0.15513869
       2.1033330,       11.986045,12.316506 ,11.50009  ,      10.9680,      10.5930,      10.5380,      10.4690,      10.5370,      0.11346966
       2.4257650,       12.081177,12.395549 ,11.619276 ,      11.0780,      10.8320,      10.7690,      10.7420,      10.7750,     0.059351661
      0.68713438,       10.569856,11.239198 ,9.810733  ,      8.77300,      8.16500,      8.03700,      7.89400,      8.00300,      0.42305396
      0.82018618,       10.965239,11.55306  ,10.267435 ,      9.38100,      8.82200,      8.67900,      8.59800,      8.67900,      0.19359163
       5.5660112,       10.547028,10.924935 ,10.03707  ,      9.47500,      9.18900,      9.08500,      8.98000,      9.00500,      0.31086348
       1.4592057,       11.632610,12.212641 ,10.9313345,      10.0110,      9.51600,      9.40900,      9.31300,      9.37000,      0.48318167
       3.8069472,       10.681096,10.937519 ,10.299453 ,      9.90600,      9.71000,      9.64100,      9.58800,      9.60300,       0.0000000
       5.0775077,       11.402462,11.805216 ,10.856453 ,      10.2020,      9.85800,      9.77000,      9.70600,      9.73200,      0.23758823
       2.9821956,       11.111878,11.374105 ,10.723577 ,      10.2830,      10.0970,      10.0290,      9.98300,      9.98600,    0.0024009872
       4.8677977,       11.080586,11.446123 ,10.578425 ,      9.98400,      9.67700,      9.58000,      9.53600,      9.57200,      0.24919139
       1.9209301,       10.812440,11.459569 ,10.076204 ,      9.12600,      8.52500,      8.43600,      8.31800,      8.41400,      0.37322529
      0.69862270,       11.298710,11.874559 ,10.610328 ,      9.71700,      9.18000,      9.05600,      8.96800,      9.05000,      0.37240683
       3.9383935,       11.241261,11.540495 ,10.798698 ,      10.3160,      10.0580,      9.93000,      9.93300,      9.95400,     0.042103260
       1.1325586,       10.286118,10.8856535,9.58305   ,      8.62600,      8.06500,      7.96000,      7.88900,      7.97000,      0.45821617
       1.3062942,       10.645741,11.302291 ,9.900767  ,      8.86400,      8.29200,      8.14500,      8.06500,      8.15900,      0.47142827
       7.8408596,       10.647878,11.04676  ,10.117351 ,      9.55900,      9.19400,      9.08500,      9.03700,      9.09000,       0.0000000
       3.2792842,       11.204082,11.538025 ,10.730703 ,      10.2160,      9.94500,      9.84500,      9.80500,      9.83700,      0.75193351
       1.1130435,       9.8386830,10.457041 ,9.125483  ,      8.13700,      7.61700,      7.43200,      7.33400,      7.44300,      0.46053425
      0.77651610,       10.994103,11.57628  ,10.305357 ,      9.39500,      8.87600,      8.75300,      8.63700,      8.73500,      0.25257277
       3.3875872,       10.448101,10.734281 ,10.02433  ,      9.52300,      9.29800,      9.23100,      9.19200,      9.20400,      0.26892661
      0.97365870,       10.447640,11.050184 ,9.743387  ,      8.78900,      8.22200,      8.08000,      8.03200,      8.13300,      0.35040656
      0.82550454,       11.233404,11.878696 ,10.502913 ,      9.51800,      8.94800,      8.81500,      8.69800,      8.81300,      0.50453403
       2.8453496,       9.8304060,10.087065 ,9.451529  ,      9.02800,      8.80500,      8.79900,      8.72300,      8.73600,      0.15330805
       1.4013950,       11.130636,11.725861 ,10.430993 ,      9.51400,      8.96000,      8.83400,      8.76900,      8.83200,      0.38612998
       1.9076388,       11.238443,11.50652  ,10.83259  ,      10.3630,      10.1270,      10.0860,      10.0560,      10.0720,      0.34226235
      0.48871532,       10.990773,11.647079 ,10.238896 ,      9.23600,      8.56000,      8.44000,      8.33500,      8.45600,      0.28946204
      0.70559250,       11.376185,12.01127  ,10.64574  ,      9.67900,      9.04300,      8.91200,      8.82200,      8.91100,      0.28846961
       3.1106964,       11.161260,11.424186 ,10.728133 ,      10.2300,      10.0060,      9.93300,      9.86600,      9.90100,      0.16584467
       6.9707554,       10.849991,11.269367 ,10.303029 ,      9.67800,      9.30500,      9.25800,      9.15100,      9.19300,       0.0000000
       3.3456839,       10.746350,10.998635 ,10.3671255,      9.91200,      9.74900,      9.67100,      9.65100,      9.67600,     0.077628468
       1.9671617,       11.317555,11.699574 ,10.796729 ,      10.2020,      9.84100,      9.74900,      9.68800,      9.73000,     0.015266972
      0.82591557,       11.164885,11.81722  ,10.447588 ,      9.47100,      8.86600,      8.74800,      8.65100,      8.78700,      0.22639095
       3.1064462,       10.462587,10.743402 ,10.044218 ,      9.56100,      9.38800,      9.28700,      9.22900,      9.26300,      0.12661543
      0.75737131,       11.420144,12.131618 ,10.63555  ,      9.51200,      8.95600,      8.77000,      8.66500,      8.78800,      0.51596089
       2.5741648,       10.648778,10.885319 ,10.288746 ,      9.90100,      9.72800,      9.64200,      9.61700,      9.63100,      0.12993455
       4.4038056,       13.881435,14.673175 ,13.000166 ,      11.8770,      11.2710,      11.1110,      11.0180,      11.0380,      0.76333125
       11.728727,       13.108828,14.200438 ,12.075995 ,      10.7470,      10.0800,      9.87800,      9.77000,      9.74500,      0.63778421
       6.2514024,       13.823041,14.614414 ,12.960887 ,      11.8650,      11.2130,      11.0890,      10.9980,      11.0000,      0.25197769
       5.1473292,       14.214662,14.936726 ,13.168803 ,      11.9820,      11.3510,      11.1750,      11.0700,      11.0600,      0.31836265
       9.5581769,       12.702394,13.460519 ,11.846422 ,      10.7390,      10.1240,      9.96100,      9.89500,      9.90200,      0.59984642
       7.4768622,       12.414960,13.084188 ,11.645355 ,      10.6960,      10.1060,      9.94800,      9.83500,      9.85600,      0.47576634
       7.8307546,       13.139886,13.76996  ,12.307832 ,      11.2970,      10.6880,      10.5390,      10.4790,      10.5300,      0.42526377
